
2024/06/14 (00:14:36) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2024/06/14 (13:40:13) | ===> btop++ v.1.3.2
2024/06/14 (13:40:13) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2024/06/14 (23:40:31) | ===> btop++ v.1.3.2
2024/06/14 (23:40:31) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2024/06/16 (00:10:12) | ===> btop++ v.1.3.2
2024/06/16 (00:10:12) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2024/06/18 (01:20:19) | ===> btop++ v.1.3.2
2024/06/18 (01:20:19) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2024/06/18 (01:20:54) | ===> btop++ v.1.3.2
2024/06/18 (01:20:54) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2024/06/21 (16:09:45) | ===> btop++ v.1.3.2
2024/06/21 (16:09:45) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2024/06/21 (16:10:14) | ===> btop++ v.1.3.2
2024/06/21 (16:10:14) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2024/06/21 (16:25:05) | ===> btop++ v.1.3.2
2024/06/21 (16:25:05) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2024/06/21 (16:25:27) | ===> btop++ v.1.3.2
2024/06/21 (16:25:27) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2024/06/28 (22:38:59) | ===> btop++ v.1.3.2
2024/06/28 (22:38:59) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2024/06/29 (20:23:26) | ===> btop++ v.1.3.2
2024/06/29 (20:23:26) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2024/06/30 (01:12:43) | ===> btop++ v.1.3.2
2024/06/30 (01:12:43) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2024/07/02 (01:35:51) | ===> btop++ v.1.3.2
2024/07/02 (01:35:51) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2024/07/03 (10:01:21) | ===> btop++ v.1.3.2
2024/07/03 (10:01:21) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2024/07/12 (11:39:10) | ===> btop++ v.1.3.2
2024/07/12 (11:39:10) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2024/07/12 (12:59:27) | ===> btop++ v.1.3.2
2024/07/12 (12:59:27) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2024/07/12 (12:59:35) | ===> btop++ v.1.3.2
2024/07/12 (12:59:35) | WARNING: No UTF-8 locale detected! Forcing start with --utf-force argument.

2024/09/27 (02:42:41) | ===> btop++ v.1.4.0
2024/09/27 (02:42:41) | WARNING: Intel GPU: Failed to initialize PMU

2024/09/27 (02:42:46) | ===> btop++ v.1.4.0
2024/09/27 (02:42:46) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/05 (17:48:31) | ===> btop++ v.1.4.0
2024/10/05 (17:48:31) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/06 (18:35:16) | ===> btop++ v.1.4.0
2024/10/06 (18:35:16) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/09 (16:29:50) | ===> btop++ v.1.4.0
2024/10/09 (16:29:50) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/10 (20:16:40) | ===> btop++ v.1.4.0
2024/10/10 (20:16:40) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/15 (20:17:15) | ===> btop++ v.1.4.0
2024/10/15 (20:17:15) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/17 (11:42:33) | ===> btop++ v.1.4.0
2024/10/17 (11:42:33) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/17 (11:43:21) | ===> btop++ v.1.4.0
2024/10/17 (11:43:21) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/18 (01:46:55) | ===> btop++ v.1.4.0
2024/10/18 (01:46:55) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/19 (13:52:47) | ===> btop++ v.1.4.0
2024/10/19 (13:52:47) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/19 (17:37:01) | ===> btop++ v.1.4.0
2024/10/19 (17:37:01) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/19 (18:16:10) | ===> btop++ v.1.4.0
2024/10/19 (18:16:10) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/19 (22:46:08) | ===> btop++ v.1.4.0
2024/10/19 (22:46:08) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/19 (22:51:07) | ===> btop++ v.1.4.0
2024/10/19 (22:51:07) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/23 (11:50:08) | ===> btop++ v.1.4.0
2024/10/23 (11:50:08) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/25 (11:19:11) | ===> btop++ v.1.4.0
2024/10/25 (11:19:11) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/30 (15:51:19) | ===> btop++ v.1.4.0
2024/10/30 (15:51:19) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/30 (20:05:18) | ===> btop++ v.1.4.0
2024/10/30 (20:05:18) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/31 (00:57:48) | ===> btop++ v.1.4.0
2024/10/31 (00:57:48) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/01 (16:11:13) | ===> btop++ v.1.4.0
2024/11/01 (16:11:13) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/05 (13:36:20) | ===> btop++ v.1.4.0
2024/11/05 (13:36:20) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/18 (16:05:21) | ===> btop++ v.1.4.0
2024/11/18 (16:05:21) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/23 (20:00:05) | ===> btop++ v.1.4.0
2024/11/23 (20:00:05) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/29 (19:43:28) | ===> btop++ v.1.4.0
2024/11/29 (19:43:28) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/29 (19:45:21) | ===> btop++ v.1.4.0
2024/11/29 (19:45:21) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/29 (19:45:45) | ===> btop++ v.1.4.0
2024/11/29 (19:45:45) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/30 (00:08:30) | ===> btop++ v.1.4.0
2024/11/30 (00:08:30) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/30 (03:38:07) | ===> btop++ v.1.4.0
2024/11/30 (03:38:07) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/30 (12:58:39) | ===> btop++ v.1.4.0
2024/11/30 (12:58:39) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/30 (13:13:03) | ===> btop++ v.1.4.0
2024/11/30 (13:13:03) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/30 (13:22:28) | ===> btop++ v.1.4.0
2024/11/30 (13:22:28) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/30 (13:41:36) | ===> btop++ v.1.4.0
2024/11/30 (13:41:36) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/30 (21:23:51) | ===> btop++ v.1.4.0
2024/11/30 (21:23:51) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/01 (01:52:42) | ===> btop++ v.1.4.0
2024/12/01 (01:52:42) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/02 (12:13:28) | ===> btop++ v.1.4.0
2024/12/02 (12:13:28) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/04 (10:55:36) | ===> btop++ v.1.4.0
2024/12/04 (10:55:36) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/04 (10:59:24) | ===> btop++ v.1.4.0
2024/12/04 (10:59:24) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/04 (11:16:36) | ===> btop++ v.1.4.0
2024/12/04 (11:16:36) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/04 (11:16:43) | ===> btop++ v.1.4.0
2024/12/04 (11:16:43) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/04 (11:16:48) | ===> btop++ v.1.4.0
2024/12/04 (11:16:48) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/04 (16:28:49) | ===> btop++ v.1.4.0
2024/12/04 (16:28:49) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/04 (22:52:48) | ===> btop++ v.1.4.0
2024/12/04 (22:52:48) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/05 (00:32:22) | ===> btop++ v.1.4.0
2024/12/05 (00:32:22) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/05 (16:24:03) | ===> btop++ v.1.4.0
2024/12/05 (16:24:03) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/08 (15:46:33) | ===> btop++ v.1.4.0
2024/12/08 (15:46:33) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/08 (15:47:03) | ===> btop++ v.1.4.0
2024/12/08 (15:47:03) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/08 (18:09:10) | ===> btop++ v.1.4.0
2024/12/08 (18:09:10) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/08 (23:28:36) | ===> btop++ v.1.4.0
2024/12/08 (23:28:36) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/10 (15:34:55) | ===> btop++ v.1.4.0
2024/12/10 (15:34:55) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/10 (17:34:56) | ===> btop++ v.1.4.0
2024/12/10 (17:34:56) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/10 (17:39:18) | ===> btop++ v.1.4.0
2024/12/10 (17:39:18) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/11 (19:55:11) | ===> btop++ v.1.4.0
2024/12/11 (19:55:11) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/11 (20:33:31) | ===> btop++ v.1.4.0
2024/12/11 (20:33:31) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/13 (11:31:43) | ===> btop++ v.1.4.0
2024/12/13 (11:31:43) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/13 (22:08:02) | ===> btop++ v.1.4.0
2024/12/13 (22:08:02) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/14 (15:32:47) | ===> btop++ v.1.4.0
2024/12/14 (15:32:47) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/14 (20:10:40) | ===> btop++ v.1.4.0
2024/12/14 (20:10:40) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/14 (20:11:04) | ===> btop++ v.1.4.0
2024/12/14 (20:11:04) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/14 (20:11:31) | ===> btop++ v.1.4.0
2024/12/14 (20:11:31) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/14 (20:15:14) | ===> btop++ v.1.4.0
2024/12/14 (20:15:14) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/18 (12:30:57) | ===> btop++ v.1.4.0
2024/12/18 (12:30:57) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/18 (12:31:41) | ===> btop++ v.1.4.0
2024/12/18 (12:31:41) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/18 (23:35:00) | ===> btop++ v.1.4.0
2024/12/18 (23:35:00) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/06 (15:41:58) | ===> btop++ v.1.4.0
2025/01/06 (15:41:58) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/08 (18:26:58) | ===> btop++ v.1.4.0
2025/01/08 (18:26:58) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/11 (16:34:27) | ===> btop++ v.1.4.0
2025/01/11 (16:34:27) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/11 (23:08:37) | ===> btop++ v.1.4.0
2025/01/11 (23:08:37) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/12 (00:20:19) | ===> btop++ v.1.4.0
2025/01/12 (00:20:19) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/12 (04:29:55) | ===> btop++ v.1.4.0
2025/01/12 (04:29:55) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/12 (19:22:11) | ===> btop++ v.1.4.0
2025/01/12 (19:22:11) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/13 (22:25:58) | ===> btop++ v.1.4.0
2025/01/13 (22:25:58) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/20 (21:15:16) | ===> btop++ v.1.4.0
2025/01/20 (21:15:16) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/24 (00:41:16) | ===> btop++ v.1.4.0
2025/01/24 (00:41:16) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/28 (16:16:22) | ===> btop++ v.1.4.0
2025/01/28 (16:16:22) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/29 (05:01:46) | ===> btop++ v.1.4.0
2025/01/29 (05:01:46) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/02 (12:43:48) | ===> btop++ v.1.4.0
2025/02/02 (12:43:48) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/11 (01:05:42) | ===> btop++ v.1.4.0
2025/02/11 (01:05:42) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/11 (01:21:26) | ===> btop++ v.1.4.0
2025/02/11 (01:21:26) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/11 (01:52:19) | ===> btop++ v.1.4.0
2025/02/11 (01:52:19) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/11 (01:52:43) | ===> btop++ v.1.4.0
2025/02/11 (01:52:43) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/13 (19:42:26) | ===> btop++ v.1.4.0
2025/02/13 (19:42:26) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/17 (17:01:16) | ===> btop++ v.1.4.0
2025/02/17 (17:01:16) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/17 (17:01:57) | ===> btop++ v.1.4.0
2025/02/17 (17:01:57) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/21 (22:21:29) | ===> btop++ v.1.4.0
2025/02/21 (22:21:29) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/27 (22:19:06) | ===> btop++ v.1.4.0
2025/02/27 (22:19:06) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/02 (17:54:06) | ===> btop++ v.1.4.0
2025/03/02 (17:54:06) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/13 (22:33:30) | ===> btop++ v.1.4.0
2025/03/13 (22:33:30) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/19 (19:30:46) | ===> btop++ v.1.4.0
2025/03/19 (19:30:46) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/25 (18:50:36) | ===> btop++ v.1.4.0
2025/03/25 (18:50:36) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/25 (19:45:32) | ===> btop++ v.1.4.0
2025/03/25 (19:45:32) | WARNING: Intel GPU: Failed to initialize PMU
